Date,IEI,TLT
2012-06-27,116.49965,111.421867
2012-06-26,116.433312,111.245758
2012-06-25,116.49965,111.686021
2012-06-22,116.281678,110.083463
2012-06-21,116.423833,111.571555
2012-06-20,116.329066,110.981604
2012-06-19,116.52808,110.435675
2012-06-18,116.651277,111.897353
2012-06-15,116.689186,111.298594
2012-06-14,116.395404,110.682221
2012-06-13,116.52808,110.823109
2012-06-12,116.281678,109.740058
2012-06-11,116.565989,110.752665
2012-06-08,116.471221,110.250765
2012-06-07,116.452263,110.27718
2012-06-06,116.348016,110.109884
2012-06-05,116.641806,112.355224
2012-06-04,116.670235,113.878538
2012-06-01,117.020883,114.785479
2012-05-31,116.797225,112.12365
2012-05-30,116.617324,110.840731
2012-05-29,116.181754,108.099147
2012-05-25,116.266977,108.433062
2012-05-24,116.134415,108.028855
2012-05-23,116.276448,108.441851
2012-05-22,116.172291,107.69494
2012-05-21,116.266977,108.907567
2012-05-18,116.285911,109.136028
2012-05-17,116.304853,109.109667
2012-05-16,116.266977,107.211653
2012-05-15,116.266977,106.904105
2012-05-14,116.342729,106.473531
2012-05-11,116.191225,105.006084
2012-05-10,116.058663,104.144943
2012-05-09,116.124944,104.452498
2012-05-08,116.077597,104.382199
2012-05-07,116.001853,103.828613
2012-05-04,115.973447,103.811035
2012-05-03,115.812473,103.002622
2012-05-02,115.803009,103.028982
2012-05-01,115.765133,102.308438
2012-04-30,115.820996,102.841813
2012-04-27,115.745313,102.815516
2012-04-26,115.716934,102.727858
2012-04-25,115.556112,102.11424
2012-04-24,115.565575,102.640194
2012-04-23,115.698016,103.367767
2012-04-20,115.518271,102.622665
2012-04-19,115.556112,102.605136
2012-04-18,115.489891,102.50871
2012-04-17,115.433125,102.210665
2012-04-16,115.527733,102.272026
2012-04-13,115.45205,102.421046
2012-04-12,115.225007,100.79059
2012-04-11,115.32907,101.211351
2012-04-10,115.442588,102.438581
2012-04-09,115.225007,101.290247
2012-04-05,114.695232,98.976044
2012-04-04,114.430348,98.266
2012-04-03,114.146547,96.933582
2012-04-02,114.581715,98.642935
2012-03-30,114.45589,98.099447
2012-03-29,114.644921,99.786898
2012-03-28,114.436991,99.043721
2012-03-27,114.522049,99.183617
2012-03-26,114.219606,98.475408
2012-03-23,114.153447,98.982519
2012-03-22,113.973869,98.055735
2012-03-21,113.860457,97.740977
2012-03-20,113.529661,96.648068
2012-03-19,113.61472,96.263362
2012-03-16,113.954969,97.426218
2012-03-15,114.058935,97.233866
2012-03-14,113.945516,97.085232
2012-03-13,114.588208,99.594551
2012-03-12,115.032423,101.378172
2012-03-09,115.126935,101.395662
2012-03-08,115.136389,101.194564
2012-03-07,115.306513,102.217531
2012-03-06,115.410479,102.847041
2012-03-05,115.193094,101.614244
2012-03-02,115.34432,102.427368
2012-03-01,115.013524,101.474348
2012-02-29,115.126939,102.438735
2012-02-28,115.306355,103.06682
2012-02-27,115.278028,103.407032
2012-02-24,115.041957,102.499799
2012-02-23,115.136384,101.836819
2012-02-22,115.126939,101.836819
2012-02-21,114.862541,100.571931
2012-02-17,115.070284,101.697249
2012-02-16,115.079729,101.723418
2012-02-15,115.419672,102.543418
2012-02-14,115.3158,102.726609
2012-02-13,115.268583,102.185756
2012-02-10,115.381899,102.054904
2012-02-09,115.117501,100.746396
2012-02-08,115.287465,101.505333
2012-02-07,115.306355,101.426819
2012-02-06,115.589643,102.70044
2012-02-03,115.457437,101.688523
2012-02-02,115.787941,103.921708
2012-02-01,115.740724,103.965328
2012-01-31,115.84837,105.170027
2012-01-30,115.716307,103.96908
2012-01-27,115.603114,102.75943
2012-01-26,115.527647,102.437434
2012-01-25,115.272948,101.097244
2012-01-24,114.829597,101.340914
2012-01-23,114.744695,101.158161
2012-01-20,114.857895,101.802153
2012-01-19,114.952225,102.968288
2012-01-18,115.291818,104.404207
2012-01-17,115.367285,105.683479
2012-01-13,115.348415,105.196133
2012-01-12,115.112586,104.160537
2012-01-11,115.169183,104.308478
2012-01-10,114.933354,102.968288
2012-01-09,114.980523,103.142336
2012-01-06,114.989958,103.325095
2012-01-05,114.772993,102.51576
2012-01-04,114.744695,102.698512
2012-01-03,114.782428,103.934269
2011-12-30,115.122022,105.518129
2011-12-29,114.857895,105.178731
2011-12-28,114.763565,104.987274
2011-12-27,114.461698,103.081419
2011-12-23,114.451318,102.594077
2011-12-22,114.724608,103.747796
2011-12-21,114.677493,103.314067
2011-12-20,114.903661,104.771394
2011-12-19,115.17695,107.451839
2011-12-16,115.186376,106.107278
2011-12-15,114.884817,104.884168
2011-12-14,114.969627,105.274521
2011-12-13,114.903661,103.322744
2011-12-12,114.799999,102.368543
2011-12-09,114.696338,101.240847
2011-12-08,114.884817,103.366119
2011-12-07,114.658642,102.090957
2011-12-06,114.451318,101.72662
2011-12-05,114.47017,102.70685
2011-12-02,114.545561,102.915038
2011-12-01,114.319387,101.49241
2011-11-30,114.309967,102.004203
2011-11-29,114.479413,103.622359
2011-11-28,114.545308,104.479026
2011-11-25,114.526484,104.53095
2011-11-23,114.733579,106.071223
2011-11-22,114.611204,105.041487
2011-11-21,114.451173,103.881958
2011-11-18,114.375862,103.267573
2011-11-17,114.639444,103.293539
2011-11-16,114.535893,102.471478
2011-11-15,114.422934,101.545584
2011-11-14,114.507653,101.684038
2011-11-11,114.225241,100.074538
2011-11-10,114.432342,100.688916
2011-11-09,114.545308,102.211886
2011-11-08,114.291143,100.13511
2011-11-07,114.422934,101.433094
2011-11-04,114.432342,100.792757
2011-11-03,114.347623,100.671606
2011-11-02,114.498237,102.073431
2011-11-01,114.479413,103.362759
2011-10-31,114.052034,100.01483
2011-10-28,113.309298,96.199975
2011-10-27,112.952036,95.198794
2011-10-26,113.478529,98.538947
2011-10-25,113.873406,100.291018
2011-10-24,113.384514,97.805322
2011-10-21,113.459729,97.641333
2011-10-20,113.516137,98.685671
2011-10-19,113.600756,99.393411
2011-10-18,113.553745,99.427929
2011-10-17,113.431525,100.049354
2011-10-14,113.215283,98.349066
2011-10-13,113.299902,99.799057
2011-10-12,113.074256,98.815136
2011-10-11,113.149471,100.273759
2011-10-10,113.140068,100.610364
2011-10-07,113.459729,102.051722
2011-10-06,113.779383,102.811245
2011-10-05,114.061437,104.744564
2011-10-04,114.29648,105.504081
2011-10-03,114.503318,106.859131
2011-09-30,114.075539,103.997131
2011-09-29,113.859555,101.448851
2011-09-28,113.944065,100.751522
2011-09-27,113.972243,100.785959
2011-09-26,114.207005,102.352803
2011-09-23,114.413589,104.022957
2011-09-22,114.770432,105.994427
2011-09-21,114.441767,102.154798
2011-09-20,114.460545,98.883363
2011-09-19,114.441767,98.470127
2011-09-16,114.000413,96.627794
2011-09-15,113.972243,95.930464
2011-09-14,114.18822,97.41983
2011-09-13,114.244568,96.601968
2011-09-12,114.310301,97.996634
2011-09-09,114.610796,97.893323
2011-09-08,114.319686,96.860241
2011-09-07,114.131879,95.999338
2011-09-06,114.197612,97.867497
2011-09-02,114.282123,96.860241
2011-09-01,114.122487,93.812643
2011-08-31,113.733721,91.865274
2011-08-30,113.846257,93.30724
2011-08-29,113.639945,91.83094
2011-08-26,113.883769,93.11841
2011-08-25,113.649325,92.2086
2011-08-24,113.283592,91.221539
2011-08-23,113.761854,93.890894
2011-08-22,113.940034,95.204112
2011-08-19,113.968166,95.444439
2011-08-18,114.05257,94.68054
2011-08-17,113.958786,92.775084
2011-08-16,113.752481,91.178627
2011-08-15,113.489897,89.693742
2011-08-12,113.686837,90.612137
2011-08-11,113.386748,88.852592
2011-08-10,113.996298,93.573315
2011-08-09,113.452392,90.869634
2011-08-08,112.974124,90.594974
2011-08-05,112.308302,87.822619
2011-08-04,112.983503,90.431892
2011-08-03,112.289542,87.324796
2011-08-02,112.355187,87.153136
2011-08-01,111.848786,84.612529
2011-07-29,111.691247,83.76709
2011-07-28,110.876663,82.141706
2011-07-27,110.754947,81.833745
2011-07-26,110.904751,81.825188
2011-07-25,110.651953,81.269135
2011-07-22,110.773669,82.167375
2011-07-21,110.642588,81.55144
2011-07-20,110.914116,82.184482
2011-07-19,111.176279,83.168267
2011-07-18,111.035832,81.474445
2011-07-15,111.045197,82.270027
2011-07-14,110.773669,82.133156
2011-07-13,111.073285,83.322251
2011-07-12,110.979657,83.091272
2011-07-11,110.820487,82.808974
2011-07-08,110.342972,81.585659
2011-07-07,109.593936,80.44789
2011-07-06,109.959093,80.687419
2011-07-05,109.846734,80.276793
2011-07-01,109.313044,80.097146
2011-06-30,109.469402,80.225467
2011-06-29,109.76855,80.353352
2011-06-28,110.114442,80.890459
2011-06-27,110.806219,81.54693
2011-06-24,111.049279,82.680831
2011-06-23,110.703387,83.030375
2011-06-22,110.376195,82.399486
2011-06-21,110.338801,82.348328
2011-06-20,110.41359,82.714927
2011-06-17,110.469678,82.612625
2011-06-16,110.441634,83.0048
2011-06-15,110.329451,82.629673
2011-06-14,109.647024,81.154756
2011-06-13,110.16118,82.399486
2011-06-10,110.235968,82.817236
2011-06-09,110.123793,82.186347
2011-06-08,110.450984,82.518843
2011-06-07,110.235968,81.879427
2011-06-06,110.058354,81.5043
2011-06-03,109.983566,82.126668
2011-06-02,109.759207,81.65776
2011-06-01,110.105092,83.243514
2011-05-31,109.629265,82.133489
2011-05-27,109.49861,81.946609
2011-05-26,109.433283,81.980587
2011-05-25,109.050645,81.284037
2011-05-24,109.022649,81.666288
2011-05-23,108.957321,81.360485
2011-05-20,108.891994,80.969738
2011-05-19,108.733343,80.927263
2011-05-18,108.630684,80.961241
2011-05-17,108.947987,82.048539
2011-05-16,108.817332,81.21608
2011-05-13,108.630684,80.765871
2011-05-12,108.462698,80.043838
2011-05-11,108.546688,80.553508
2011-05-10,108.294712,80.094804
2011-05-09,108.565357,80.672431
2011-05-06,108.453364,80.757375
2011-05-05,108.369374,81.114143
2011-05-04,108.080061,80.349635
2011-05-03,108.033403,79.992867
2011-05-02,107.940079,79.542659
2011-04-29,107.881281,79.415238
2011-04-28,107.732206,79.169946
2011-04-27,107.471331,78.569405
2011-04-26,107.489969,79.381404
2011-04-25,107.219776,78.620153
2011-04-21,107.014801,78.324113
2011-04-20,106.996163,78.391781
2011-04-19,107.257045,78.899279
2011-04-18,107.210457,78.560945
2011-04-15,106.902995,78.383321
2011-04-14,106.446465,77.33449
2011-04-13,106.632802,77.393698
2011-04-12,106.511684,76.911574
2011-04-11,105.999247,76.091115
2011-04-08,105.961986,76.023447
2011-04-07,106.111053,76.429449
2011-04-06,105.915398,76.581699
2011-04-05,106.139003,77.748946
2011-04-04,106.539634,78.061907
2011-04-01,106.288078,77.977325
2011-03-31,106.196766,77.600081
2011-03-30,106.438589,77.760118
2011-03-29,106.168864,77.145244
2011-03-28,106.382779,77.743275
2011-03-25,106.447885,77.633773
2011-03-24,106.689708,77.827502
2011-03-23,106.978031,78.417102
2011-03-22,107.071045,78.518179
2011-03-21,107.089644,78.257071
2011-03-18,107.536086,78.720326
2011-03-17,107.684896,78.509754
2011-03-16,107.880212,79.116203
2011-03-15,107.275657,78.231797
2011-03-14,107.210552,77.077866
2011-03-11,106.95013,77.111558
2011-03-10,106.996637,77.549545
2011-03-09,106.419983,76.269269
2011-03-08,106.150259,75.536475
2011-03-07,106.196766,75.999737
2011-03-04,106.336279,76.488259
2011-03-03,105.741027,75.856543
2011-03-02,106.336279,76.606179
2011-03-01,106.6153,77.802235
2011-02-28,106.478584,77.577342
2011-02-25,106.348567,77.47659
2011-02-24,106.209276,77.023215
2011-02-23,106.162841,76.536263
2011-02-22,106.311428,76.259199
2011-02-18,105.661371,75.134156
2011-02-17,105.587078,75.369238
2011-02-16,105.289911,75.251697
2011-02-15,105.327058,75.495177
2011-02-14,105.197048,75.159343
2011-02-11,105.178478,75.10897
2011-02-10,105.002033,74.042704
2011-02-09,105.234195,74.907472
2011-02-08,104.918458,74.260991
2011-02-07,105.419921,74.949447
2011-02-04,105.503503,74.563241
2011-02-03,105.949249,75.327263
2011-02-02,106.339286,75.956949
2011-02-01,106.599306,75.940154
2011-01-31,106.932687,76.31797
2011-01-28,107.10884,76.903613
2011-01-27,106.821439,76.502031
2011-01-26,106.598935,76.159007
2011-01-25,106.858524,77.330299
2011-01-24,106.534037,76.602423
2011-01-21,106.524764,76.568957
2011-01-20,106.367157,75.966584
2011-01-19,106.839978,77.02911
2011-01-18,106.710183,76.476933
2011-01-14,106.877063,76.836681
2011-01-13,106.960506,77.330299
2011-01-12,106.543303,76.644258
2011-01-11,106.654559,77.246637
2011-01-10,106.858524,77.681685
2011-01-07,106.589662,77.263367
2011-01-06,106.051937,76.853417
2011-01-05,105.82016,76.518761
2011-01-04,106.413509,78.24223
2011-01-03,106.348611,78.150206
2010-12-31,106.292987,78.744217
2010-12-30,106.116834,77.882476
2010-12-29,106.283714,77.941047
2010-12-28,105.523485,76.644258
2010-12-27,106.054719,78.175303
2010-12-23,105.934405,77.483263
2010-12-22,106.230569,77.641684
2010-12-21,106.397162,78.200316
2010-12-20,106.369398,77.658357
2010-12-17,106.313869,77.741733
2010-12-16,105.841855,76.349321
2010-12-15,105.601219,75.824041
2010-12-14,105.795576,76.824576
2010-12-13,106.406419,77.958518
2010-12-10,106.036212,77.666696
2010-12-09,106.415676,78.141951
2010-12-08,106.619284,77.758413
2010-12-07,107.294912,78.51715
2010-12-06,108.164898,80.234743
2010-12-03,107.75767,79.117473
2010-12-02,107.544798,79.742809
2010-12-01,107.794691,79.951254
2010-11-30,108.511961,81.768903
2010-11-29,108.317894,81.345142
2010-11-26,108.262448,80.655493
2010-11-24,108.059137,79.550394
2010-11-23,108.742995,80.996165
2010-11-22,108.595137,80.59733
2010-11-19,108.123826,80.256658
2010-11-18,108.170036,79.76643
2010-11-17,108.37334,79.442379
2010-11-16,108.419549,79.882755
2010-11-15,108.151549,77.946756
2010-11-12,108.918583,79.608557
2010-11-11,109.436097,80.040629
2010-11-10,109.602441,80.08217
2010-11-09,109.389894,79.974155
2010-11-08,109.990576,81.777207
2010-11-05,110.046029,81.411615
2010-11-04,110.350996,82.832454
2010-11-03,109.99982,82.192657
2010-11-02,109.694853,83.904316
2010-11-01,109.611685,82.815833
2010-10-29,109.562697,83.173946
2010-10-28,109.26743,82.403663
2010-10-27,108.723034,82.180036
2010-10-26,109.045981,82.908903
2010-10-25,109.442747,84.209272
2010-10-22,109.507336,83.969076
2010-10-21,109.571926,83.405858
2010-10-20,109.811833,84.408059
2010-10-19,109.765694,84.225841
2010-10-18,109.682654,83.720601
2010-10-15,109.304339,83.049706
2010-10-14,109.387387,84.076753
2010-10-13,109.719563,85.352276
2010-10-12,109.618064,85.484794
2010-10-11,109.811833,86.337902
2010-10-08,109.765694,86.321339
2010-10-07,109.673425,86.702339
2010-10-06,109.562697,87.431206
2010-10-05,109.313568,86.346186
2010-10-04,109.193611,86.867988
2010-10-01,108.999843,86.644361
2010-09-30,108.926031,87.06512
2010-09-29,108.962881,87.122883
2010-09-28,109.036581,87.485959
2010-09-27,108.824695,86.891832
2010-09-24,108.428567,85.4065
2010-09-23,108.649667,86.570011
2010-09-22,108.566753,86.322454
2010-09-21,108.594388,85.555033
2010-09-20,108.069288,84.383274
2010-09-17,107.866617,83.896412
2010-09-16,107.737646,83.55809
2010-09-15,107.838981,84.391521
2010-09-14,107.940317,85.662304
2010-09-13,107.581039,84.845374
2010-09-10,107.18491,84.432783
2010-09-09,107.323096,84.82062
2010-09-08,107.848196,86.52875
2010-09-07,108.060081,87.221901
2010-09-03,107.627103,85.472516
2010-09-02,107.921896,86.545251
2010-09-01,108.069288,87.469458
2010-08-31,108.41475,89.316221
2010-08-30,108.22158,88.337169
2010-08-27,107.660465,86.675239
2010-08-26,108.28597,89.201038
2010-08-25,108.111194,88.370079
2010-08-24,108.396349,88.658036
2010-08-23,107.982414,87.259381
2010-08-20,107.798445,87.242929
2010-08-19,108.046804,87.341659
2010-08-18,107.853635,86.000596
2010-08-17,107.945619,85.770231
2010-08-16,108.138789,86.263871
2010-08-13,107.798445,84.157669
2010-08-12,107.63287,83.12102
2010-08-11,107.872029,83.326704
2010-08-10,107.660465,82.22424
2010-08-09,107.274125,82.051467
2010-08-06,107.37531,82.355875
2010-08-05,107.04416,81.467318
2010-08-04,106.758998,81.088861
2010-08-03,107.10855,81.714142
2010-08-02,106.64862,81.245182
2010-07-30,106.866622,82.401951
2010-07-29,106.499325,81.139022
2010-07-28,106.223846,81.163624
2010-07-27,105.828995,80.901197
2010-07-26,106.086106,81.688476
2010-07-23,106.113652,81.827889
2010-07-22,106.379948,82.705378
2010-07-21,106.57278,83.673076
2010-07-20,106.278939,82.278937
2010-07-19,106.187115,82.155923
2010-07-16,106.288123,82.664377
2010-07-15,105.930004,82.262532
2010-07-14,105.645347,81.450651
2010-07-13,105.232128,80.638771
2010-07-12,105.516792,81.33584
2010-07-09,105.461692,81.368644
2010-07-08,105.581069,81.836091
2010-07-07,105.709625,82.360944
2010-07-06,105.83818,83.336845
2010-07-02,105.590247,82.656175
2010-07-01,105.654525,83.32044
2010-06-30,105.716971,83.189224
2010-06-29,105.744469,82.633267
2010-06-28,105.506139,81.742103
2010-06-25,105.09365,80.981749
2010-06-24,104.98365,80.654714
2010-06-23,104.946983,81.137085
2010-06-22,104.736158,80.589305
2010-06-21,104.323663,79.640911
2010-06-18,104.415333,79.869833
2010-06-17,104.506996,80.000644
2010-06-16,104.241168,79.354751
2010-06-15,104.048673,78.905083
2010-06-14,104.250336,79.232118
2010-06-11,104.332831,79.640911
2010-06-10,103.947841,78.643456
2010-06-09,104.534495,80.074229
2010-06-08,104.497828,80.164164
2010-06-07,104.699491,80.564779
2010-06-04,104.479498,79.95159
2010-06-03,103.645345,77.858576
2010-06-02,103.727847,78.430883
2010-06-01,104.067002,79.183059
2010-05-28,103.781926,78.630377
2010-05-27,103.534938,78.271853
2010-05-26,104.102105,80.08891
2010-05-25,104.294208,80.317059
2010-05-24,104.184432,79.925941
2010-05-21,104.202731,80.202984
2010-05-20,104.230174,80.121503
2010-05-19,103.708749,78.467414
2010-05-18,103.763633,78.206672
2010-05-17,103.342835,77.025175
2010-05-14,103.489196,77.310362
2010-05-13,103.004363,75.990353
2010-05-12,102.830559,75.493311
2010-05-11,102.995213,76.071834
2010-05-10,102.885444,76.26739
2010-05-07,103.38857,77.880741
2010-05-06,103.370277,78.866676
2010-05-05,102.793967,76.503689
2010-05-04,102.455496,76.055534
2010-05-03,102.034697,74.711082
2010-04-30,102.229545,74.808853
2010-04-29,101.919147,73.956264
2010-04-28,101.773082,73.647703
2010-04-27,102.119992,74.281063
2010-04-26,101.435297,73.249829
2010-04-23,101.35313,73.168631
2010-04-22,101.508332,73.428468
2010-04-21,101.709177,73.647703
2010-04-20,101.563106,73.046831
2010-04-19,101.608755,72.786994
2010-04-16,101.818724,72.965633
2010-04-15,101.417034,72.437837
2010-04-14,101.234452,72.356639
2010-04-13,101.344005,72.868192
2010-04-12,101.22532,72.632713
2010-04-09,101.033607,72.251082
2010-04-08,101.00622,72.080558
2010-04-07,101.070124,72.048084
2010-04-06,100.704952,71.13865
2010-04-05,100.504107,71.024972
2010-04-01,101.170547,72.226717
2010-03-31,101.28923,72.403736
2010-03-30,101.107025,71.910257
2010-03-29,101.070582,71.683744
2010-03-26,101.070582,71.958794
2010-03-25,100.915701,71.756549
2010-03-24,101.052358,72.217667
2010-03-23,101.717419,73.560578
2010-03-22,101.808521,73.908439
2010-03-19,101.562544,73.827543
2010-03-18,101.735636,73.754731
2010-03-17,101.963396,73.997428
2010-03-16,101.972508,73.681926
2010-03-15,101.717419,73.099459
2010-03-12,101.662752,73.196539
2010-03-11,101.653646,72.743506
2010-03-10,101.772079,72.476541
2010-03-09,101.926954,72.662609
2010-03-08,101.799409,72.646432
2010-03-05,101.917848,73.026648
2010-03-04,102.26404,73.997428
2010-03-03,102.23671,73.609115
2010-03-02,102.23671,73.795183
2010-03-01,102.145608,73.892256
2010-02-26,102.087297,73.924615
2010-02-25,101.99636,73.545597
2010-02-24,101.668982,73.134326
2010-02-23,101.696262,72.956913
2010-02-22,101.214291,71.835988
2010-02-19,101.187003,72.13436
2010-02-18,101.305228,71.747281
2010-02-17,101.514382,72.037593
2010-02-16,101.859952,72.868206
2010-02-12,101.769015,72.731116
2010-02-11,101.578038,72.432738
2010-02-10,101.550758,72.827882
2010-02-09,101.832671,73.529471
2010-02-08,102.050921,74.271377
2010-02-05,102.160043,74.17461
2010-02-04,101.923608,74.013322
2010-02-03,101.341604,72.86014
2010-02-02,101.559854,73.71495
2010-02-01,101.514382,73.505279
2010-01-29,101.682622,74.178637
2010-01-28,101.437577,73.535775
2010-01-27,101.31052,73.575951
2010-01-26,101.528339,73.616132
2010-01-25,101.401281,73.592026
2010-01-22,101.492036,73.929529
2010-01-21,101.437577,74.058105
2010-01-20,101.156237,73.720596
2010-01-19,100.965651,72.981302
2010-01-15,101.065483,73.190235
2010-01-14,100.793213,72.740225
2010-01-13,100.548176,71.735748
2010-01-12,100.883974,72.579511
2010-01-11,100.448344,71.358069
2010-01-08,100.339435,71.751823
2010-01-07,100.19423,71.783967
2010-01-06,100.230533,71.663428
2010-01-05,100.366661,72.635761
2010-01-04,100.049017,72.169683
2009-12-31,99.976418,72.233971
2009-12-30,100.167004,72.579511
2009-12-29,100.139771,72.105401
2009-12-28,99.973693,71.632894
2009-12-24,100.281663,71.833075
2009-12-23,100.462828,72.585759
2009-12-22,100.544347,72.569741
2009-12-21,100.825145,72.978113
2009-12-18,101.368633,74.299311
2009-12-17,101.658491,74.619602
2009-12-16,101.087829,73.410505
2009-12-15,101.069716,73.498585
2009-12-14,101.250874,73.826879
2009-12-11,101.441092,73.738799
2009-12-10,101.667544,73.746808
2009-12-09,101.912115,74.603584
2009-12-08,102.029867,74.947896
2009-12-07,101.703777,74.835795
2009-12-04,101.468265,74.739706
2009-12-03,102.029867,75.540431
2009-12-02,102.165739,76.333154
2009-12-01,102.328784,76.269094
2009-11-30,102.562484,77.128268
2009-11-27,102.454281,76.94469
2009-11-25,102.102608,76.657344
2009-11-24,101.913239,76.306142
2009-11-23,101.606655,75.827234
2009-11-20,101.606655,75.923018
2009-11-19,101.615674,75.938979
2009-11-18,101.489433,75.80329
2009-11-17,101.561566,76.25027
2009-11-16,101.489433,75.843195
2009-11-13,101.155791,74.965197
2009-11-12,101.038569,74.621979
2009-11-11,101.083651,74.757674
2009-11-10,100.930359,74.446378
2009-11-09,100.939378,74.582073
2009-11-06,100.88527,74.494273
2009-11-05,100.668857,74.422433
2009-11-04,100.542616,74.422433
2009-11-03,100.596717,75.10887
2009-11-02,100.695908,75.867146
2009-10-30,100.736487,76.203977
2009-10-29,100.297485,75.113989
2009-10-28,100.557301,75.941423
2009-10-27,100.36916,75.583398
2009-10-26,99.77786,74.565012
2009-10-23,100.055591,75.543615
2009-10-22,100.422912,76.116459
2009-10-21,100.512509,76.490399
2009-10-20,100.799201,76.951857
2009-10-19,100.476672,76.538134
2009-10-16,100.440834,75.941423
2009-10-15,100.225817,75.328802
2009-10-14,100.45875,75.678874
2009-10-13,100.817116,76.816604
2009-10-12,100.557301,76.418796
2009-10-09,100.404997,76.299453
2009-10-08,101.032133,78.089586
2009-10-07,101.21132,78.917026
2009-10-06,100.870869,78.002068
2009-10-05,101.005257,78.781767
2009-10-02,100.996303,78.773815
2009-10-01,101.112769,79.322785
2009-09-30,100.595827,78.251101
2009-09-29,100.381224,78.32248
2009-09-28,100.434873,78.39386
2009-09-25,100.318631,77.711766
2009-09-24,100.256039,76.736202
2009-09-23,100.13979,76.514124
2009-09-22,99.907307,76.284113
2009-09-21,99.75529,76.125488
2009-09-18,99.674817,75.950996
2009-09-17,100.005661,76.633096
2009-09-16,99.701642,75.681326
2009-09-15,99.960956,75.546494
2009-09-14,100.130853,75.93513
2009-09-11,100.336512,76.696543
2009-09-10,100.318631,76.27618
2009-09-09,99.952012,74.89612
2009-09-08,99.925188,74.983366
2009-09-04,99.996724,75.514767
2009-09-03,100.238151,76.823448
2009-09-02,100.479585,77.29933
2009-09-01,100.095085,76.188934
2009-08-31,99.864387,76.373732
2009-08-28,99.632349,76.30258
2009-08-27,99.409239,75.954706
2009-08-26,99.53418,76.255138
2009-08-25,99.471709,75.90727
2009-08-24,99.311069,75.480336
2009-08-21,98.8827,74.136281
2009-08-20,99.552033,75.6938
2009-08-19,99.444937,75.077119
2009-08-18,99.311069,74.460437
2009-08-17,99.525254,74.89528
2009-08-14,99.043341,73.804223
2009-08-13,98.82023,73.5196
2009-08-12,98.374008,72.491799
2009-08-11,98.374008,73.27451
2009-08-10,98.115199,72.436456
2009-08-07,97.651125,71.543054
2009-08-06,98.088427,72.143925
2009-08-05,98.070574,71.898836
2009-08-04,98.257986,72.989887
2009-08-03,98.365082,73.574943
2009-07-31,99.016558,74.707112
2009-07-30,98.428714,73.280895
2009-07-29,98.268392,72.256536
2009-07-28,98.384178,71.862552
2009-07-27,98.446525,71.232183
2009-07-24,98.642475,72.059544
2009-07-23,98.491062,71.712843
2009-07-22,99.203599,73.052384
2009-07-21,99.533152,73.714279
2009-07-20,98.954211,72.272298
2009-07-17,98.713731,71.894072
2009-07-16,98.9364,73.020864
2009-07-15,98.571219,72.240779
2009-07-14,99.444086,74.147657
2009-07-13,99.693474,75.400527
2009-07-10,99.951771,75.826029
2009-07-09,99.506433,75.132615
2009-07-08,99.871607,76.038778
2009-07-07,99.257044,74.659836
2009-07-06,99.150161,74.163419
2009-07-02,98.900772,74.305254
2009-07-01,98.589037,74.1319
2009-06-30,98.490171,74.279244
2009-06-29,98.499063,74.404917
2009-06-26,98.472388,74.29495
2009-06-25,98.339046,74.169282
2009-06-24,97.627859,72.834033
2009-06-23,97.725647,73.572345
2009-06-22,97.618967,72.716216
2009-06-19,97.245597,72.017173
2009-06-18,97.076688,71.043221
2009-06-17,97.814544,72.134984
2009-06-16,97.725647,72.543418
2009-06-15,97.49451,71.302418
2009-06-12,97.272265,70.666212
2009-06-11,97.067803,70.037856
2009-06-10,96.71221,69.268126
2009-06-09,96.898895,70.375596
2009-06-08,96.516633,70.383452
2009-06-05,97.05002,70.564101
2009-06-04,98.205698,71.106057
2009-06-03,98.721308,72.606254
2009-06-02,98.356823,71.930774
2009-06-01,98.259034,71.545903
2009-05-29,99.139129,73.72551
2009-05-28,98.535812,71.870045
2009-05-27,98.553561,70.844445
2009-05-26,98.93507,72.120572
2009-05-22,99.352069,73.224455
2009-05-21,99.627109,74.046501
2009-05-20,100.088466,75.956768
2009-05-19,99.78681,75.166045
2009-05-18,99.840042,75.565319
2009-05-15,100.221551,76.755327
2009-05-14,100.345763,76.778813
2009-05-13,100.283657,76.481314
2009-05-12,100.106214,75.659269
2009-05-11,100.044108,75.385256
2009-05-08,99.547254,74.328345
2009-05-07,99.467407,74.148275
2009-05-06,99.911022,76.003746
2009-05-05,99.831168,76.183809
2009-05-04,99.919896,76.277759
2009-05-01,99.919896,76.027232
2009-04-30,100.11597,76.554124
2009-04-29,100.009687,76.858529
2009-04-28,100.31967,77.545391
2009-04-27,100.665087,78.833263
2009-04-24,100.239963,78.497636
2009-04-23,100.44367,79.293771
2009-04-22,100.47909,79.301578
2009-04-21,100.523377,79.785507
2009-04-20,100.771363,80.581642
2009-04-17,100.372815,79.379629
2009-04-16,100.833359,80.261629
2009-04-15,101.116773,80.901661
2009-04-14,101.081345,81.042157
2009-04-13,100.78908,80.620671
2009-04-09,100.355097,79.886973
2009-04-08,100.567663,80.901661
2009-04-07,100.452521,80.191379
2009-04-06,100.301959,79.988446
2009-04-03,100.425953,80.331874
2009-04-02,101.196487,82.010009
2009-04-01,101.612752,83.024697
2009-03-31,101.518865,82.273826
2009-03-30,101.14765,81.690103
2009-03-27,100.935522,81.378783
2009-03-26,100.926688,80.779497
